22 7	53028676
22 5	52809830
22 4	43165341
22 0	51856605
6 18	47866503
6 19	49276158
6 2 16 24 15	60203716
12 19	53108170
6 10	51524484
6 12	52446219
6 13	48432255
6 16	37211439
6 15	39797385
1 18 16 24 27	60487137
1 2 22 27	38359280
1 2 16 24 20 15	54394492
24 20 0	57842482
24 10	45631005
24 12	47135999
1 2 22 20	38195357
6 2 16 24 20	58861361
2 16 20 4	45822318
1 2 22 24	42082066
1 2 22 26	58622064
1 2 22 25	56142912
2 16 20 0	55331829
6 20	37717421
6 22	44129973
6 25	55898230
6 24	42013453
6 27	37413213
6 26	57919800
6 20 4	55124678
1 2 10 4	54711976
24 20 4	49955595
24 20 7	59556066
22 24 19	56732865
27 15 0	56307114
22 24 15	47967034
22 24 13	55834885
2 10 7	60572001
2 10 4	51388783
20 4 19	56449777
1 26 4	60169014
2 16 24 5	58704490
2 16 24 7	59321377
6 2 16 24 27	58689958
18 16 27 20	54248923
2 20 12 4	60235513
2 16 24 4	50127802
22 24 20	46613225
27 15 7	58515175
27 15 4	48155429
13 20 15	48969705
18 22 16 27	59008545
13 20 19	57687008
13 20 10	59562092
13 20 12	60600371
1 12 19	56355460
18 22 16 20	59142934
2 10 0	60278880
2 16 20 12	51683623
2 16 20 10	50402809
22 24 12	60121002
1 18 16 24 15	61325269
2 16 20 15	38448291
22 24 10	58934060
2 16 20 19	48528308
10 15 19	60741403
2 27 5 15	58349173
1 13 15 19	60839874
1 2 27 15 19	53977163
2 16 15 19	49586861
13 20 4	55838137
2 16 15 12	52914498
18 15 4	56359037
1 22 24 13	58365412
2 7 19	58930245
1 22 24 15	51314804
1 2 27	20491453
1 2 26	45213448
1 2 10 19	56655802
22 16 0	59182843
1 2 25	42240760
1 22 24 19	59539869
2 16 15 10	51906714
22 16 5	59971184
22 16 4	51150007
1 2 10 12	60109322
22 16 7	59957810
24 27 20 4	57842298
6 1 15 19	61336216
13 27 19	56980433
5 4	55668544
1 27 20 7	59692186
16 27 15 19	56243587
13 27 15	49159086
1 13 20 4	58540304
1 2 13 27 20 15	61030639
1 20 10	45454282
1 20 15	32618189
27 20 15 4	55996736
1 20 12	46812185
13 27 20	47875801
1 20 19	43163055
1 2 24 15 10	59306778
1 2 24 15 12	60603749
2 27 5 20	56625162
18 27 20	47172269
2 27 12 4	60560738
13 27 10	59684736
1 27 20 0	58203253
16 10	40773621
16 27 15 10	58566260
13 27 12	60571459
16 27 15 12	59593893
16 15	26617105
1 27 20 10	53838555
1 27 20 4	49556616
16 13	37280030
1 27 20 12	55129780
1 20 23	57505754
16 12	41882349
1 27 20 15	42972856
24 4 19	59760332
1 27 20 19	51591976
13 15 10	60490869
18 27 19	56842296
13 15 12	61446361
18 2 16 24 15	59289956
24 27 15 4	59514315
18 27 12	59896581
2 16 27 10	50655743
1 2 24 27 10	58377417
18 27 10	58920458
2 16 27 12	51612744
1 2 24 27 12	59654296
18 27 15	48432348
1 2 24 27 15	47564332
2 22 16 27	43341688
6 1 27 19	59461542
2 22 16 25	60147898
2 16 27 19	47733273
2 16 4 19	56503640
2 24 27 0	58550272
2 22 16 24	47060763
2 22 24 20 15	57093545
2 16 27 15	38712369
2 24 27 4	51091389
2 22 16 20	43232152
2 24 27 5	59525373
6 16 4	54762048
6 1 27 15	52076535
2 24 27 7	60701514
6 1 2 20 4	58952321
27 20 4	45943105
1 2 16 27 20 4	57112072
1 2 24 15 19	57015932
18 2 16 24 20	58716287
1 2 22 27 19	57474465
2 27 5	48753604
1 22 16 24 20	57263284
18 2 16 24 27	58420337
22 24 27	46756325
27 20 0	55074916
2 27 7	49212539
1 2 16 5 15	60000126
2 16 27 20	36704260
2 16 24 0	58265595
2 27 4	37952160
1 22 16 24 27	57195431
2 22 16 19	54026175
2 27 0	47750742
6 27 15	48753219
1 22 20 10	58469313
1 2 22 27 20	47654333
1 22 20 12	59558980
2 22 16 15	44759073
2 22 16 12	57056833
2 16 27 25	54608703
6 27 10	58783818
1 22 20 15	48022168
2 22 16 13	53115678
2 22 16 10	56207547
6 27 12	59734119
1 22 20 19	56790481
6 1 27 20	50152877
13 15 19	58208250
6 27 19	56558238
27 20 7	56460449
1 2 27 20 0	59062221
1 16 24 27 20	52130248
6 27 20	46660153
1 25 20 15	59185638
1 16 24 20 4	59880968
1 22 16 24 15	58283295
1 2 22 27 10	59849688
1 2 22 15 19	58888753
1 2 27 20 4	50502157
6 1 16 27 15	58825301
1 2 27 20 7	60517911
6 16 24 15	59146982
1 2 22 27 15	49564953
1 2 22 27 12	60745544
18 15 19	57976524
18 15 12	60818775
6 1 16 27 20	57131653
18 15 10	59624658
6 1 27	41244800
6 1 26	60653139
6 1 25	59016296
6 1 24	45528773
1 18 2 16 13	59092905
6 1 22	47350191
1 18 2 16 15	51644645
1 2 16 26 20	60688693
1 16 27 15 19	59306593
6 1 20	41562231
1 18 2 16 19	60127441
22 5 20	60075786
24 15 7	61058071
24 15 4	51526329
6 1 19	52435808
6 1 18	51225554
24 15 0	58795254
6 1 16	40914261
22 16 20 4	58522797
6 1 15	43463128
6 16 24 20	57801358
1 16 24 27 15	53405610
6 1 13	51392204
18 16 20 15	55491042
6 1 12	55599449
6 1 10	54768651
22 5 15	61374911
1 2 22 15 10	60961731
16 15 10	50746411
2 16 15 4	47692884
16 15 12	51821986
2 16 15 0	56276859
1 2 16 26 27	60517100
16 15 19	48386056
6 16 24 27	57587239
2 16 15 7	57583859
1 16 24 27 19	60785680
1 0	41395033
2 20 15 19	50854207
1 2	7511610
1 4	30533050
1 16 27	29149817
1 5	42066927
1 16 26	52052437
1 7	42638032
22 24 20 15	56121285
1 2 27 25	50949619
1 2 13 27 19	60556879
18 2 27 20	48227235
1 2 13 27 20	52021910
1 20 7	51524709
2 20 15 10	52559803
1 20 4	40562170
1 27 5 15	60309229
1 16 25	49249844
22 16 27	42140449
1 16 24	33559935
1 16 23	57052491
2 20 15 12	54109699
1 16 21	57973458
1 16 20	29381478
2 13 27 4	56770966
1 22 16 27 4	61509964
1 16 19	41594119
1 16 15	31039696
1 2 16 27 15 19	60343537
1 2 27 15	34244133
1 20 0	50423433
1 2 27 19	43683385
1 2 27 15 0	60194187
1 24 20 0	60810465
6 2 22 27	53534568
2 21 27	56933139
1 2 27 23	59260590
6 2 22 24	57018413
1 2 27 15 4	52551680
1 2 13 27 15	53197850
1 2 27 20	32116464
6 2 22 20	53556754
1 18 27 4	58307394
1 16 13	40743008
1 16 12	45636554
2 21 20	56971193
1 16 10	44665714
6 16 27	45967222
2 22 24 12	61047546
2 22 24 13	56733221
22 16 10	55135755
6 16 24	50139523
22 16 12	56087561
22 16 13	52173963
2 22 24 10	59950229
22 16 15	43597978
1 16 26 27	59510477
18 20 4	55221470
1 16 20 7	58178008
6 2 22 16	53462809
6 2 22 15	55292472
2 22 5 20	60994382
1 16 26 20	59722412
1 2 27 4 19	60053785
6 16 20	46254905
2 22 24 19	57771553
6 2 20 4	56034291
2 22 24 15	49066975
2 21 15	58158456
18 0	55883179
22 16 20	42059322
6 16 15	48071168
6 16 13	56139548
6 16 12	59435263
22 16 24	45905304
2 22 24 20	47746190
22 16 25	59218966
6 16 10	58635377
18 7	56521625
6 1 2 20 15	53105021
18 5	56581060
18 4	47075939
6 16 19	56587833
18 2	28483565
1 16 26 15	61187023
2 26 20 15	60141441
22 16 19	52941976
2 22 24 27	47897946
1 18 27 20 15	60058959
1 2 16 5 20	58840099
2 16 25 15	55975878
6 1 2 20 19	61206317
1 18 13 27	59169324
1 2 15 10	48193440
2 27 12 19	61432119
1 18 13 20	59475724
2 16 25 20	54820576
18 2 15 19	58913872
18 2 15 10	60547694
1 18 13 15	59827632
16 13 4	54978680
1 16 20 15 10	61220598
1 18 2 13 20	60231622
1 22 13 27	55683092
1 16 20 15 19	59773784
1 18 2 13 27	59956058
1 2 27 12	47916264
2 5 4	56531632
22 27 15 4	61117549
1 2 27 10	46798393
1 16 20 15 4	57699318
1 2 15 19	45527321
1 2 15 12	49348254
1 7 4	59111613
2 22 27 20 15	54324640
1 22 13 20	55530917
18 2 27 15	49503062
1 22 13 15	56561321
18 2 27 19	57804051
1 18 2 13 15	60598820
18 2 27 10	59868092
18 2 27 12	60786497
6 2 16 20 15	56937983
1 2 22 16 20 15	56208641
18 22 24	55312510
10 19	52213553
27 0	46682280
1 18 2 16 24 27	61388571
18 22 27	52155821
10 12	55848112
6 1 2 27 19	60539715
27 7	48256145
18 22 20	52177185
27 5	47578398
10 15	43135694
27 4	36793709
6 1 2 27 15	53234939
1 24 5	53808720
1 24 4	44829452
1 2 27 7	52717382
1 24 0	53184852
1 27 25 15	59255538
1 2 27 5	52165168
1 2 27 4	41845985
1 2 27 0	51138557
1 24 7	55075861
18 22 13	60471419
18 22 15	53052644
2 13 19	50236291
6 1 2 27 20	51301404
18 22 16	51370684
1 2 22 16 4	55000657
2 13 15	40764218
22 10	47600737
1 27 25 20	57874380
2 13 12	53780274
2 13 10	52957464
2 22 16 0	60053082
2 22 16 7	60746677
2 22 16 5	60902474
2 22 16 4	52036808
6 18 2 16	56400413
6 18 2 15	58184002
6 1 15 4	59765712
6 18 2 24	60244910
6 18 2 22	61285281
1 16 24 4	52386347
1 16 24 5	60551870
6 18 2 20	56908536
18 24 4	58815900
1 16 24 7	61383199
1 4 19	51683764
6 2 24 4	59772289
1 2 16 20 15 4	58525403
6 2 16 27 15	57025615
22 27 20 4	59255654
6 1 27 20 15	59668046
6 18 2 27	56620445
6 1 2 16 20 15	59843329
6 1 22 15	57130919
6 1 22 16	55212574
6 24 4	58871049
6 2 16 27 20	55171324
2 16 13 27	47718126
1 24 10	49299006
6 1 22 24	58688088
1 24 19	46356972
1 24 13	45321036
6 1 22 27	55381426
1 24 12	50655811
1 24 15	36463495
2 16 13 20	47864994
6 1 22 20	55424440
2 16 13 15	48888076
2 16 13 10	59885314
22 24 27 15	56503160
2 25 20	47436854
2 16 13 12	60566262
1 24 20	35040630
1 16 20 0	57470803
1 24 21	61484346
2 16 13 19	57400336
1 16 20 4	48391751
1 2 23 15	59899454
1 24 27	34853582
1 24 23	60226625
1 24 26	56000213
1 13 15 4	59483843
1 24 25	53729708
22 16 27 4	58775199
22 24 27 20	55081803
2 25 10	59803500
6 1 2 15 4	60618232
2 13 26	59289415
2 13 27	39428797
1 24 20 4	53328184
2 13 25	56427581
2 13 20	39640607
2 25 15	48786177
2 25 12	60331531
2 25 19	56705106
20 10 19	59753197
16 27 20 15	46662190
16 27 20 10	56948253
16 27 20 12	58147683
16 27 20 19	55002927
1 2 22 24 4	59007312
6 1 2 24 20	55009224
16 10 19	58896371
6 1 2 24 27	54859393
1 16 13 27 15	58906225
2 27 20 15	40175728
6 1 2	33018204
6 1 4	50566226
6 1 5	59374744
2 27 20 19	49203923
13 12	52827285
6 1 7	59440856
13 10	51941697
16 24 27 20 15	57958833
24 10 4	61427992
2 27 20 10	51342944
6 1 0	59059302
2 27 20 12	52716547
1 16 13 27 20	57854037
6 2 16 4	55703972
1 16 15 7	59778137
18 16 4	54413112
13 15	39610946
1 16 15 4	50113106
13 19	49188173
20 12 4	59421064
1 16 15 0	58285429
2 16 10 4	58278465
13 20	38485305
2 22 16 27 4	59577783
1 2 22 0	55805215
15 4 19	57789556
6 24 13	59661049
2 22 0	52810463
6 24 19	60359708
1 2 22 7	56900101
6 24 15	52242252
1 2 22 4	47506007
1 2 22 5	56756734
18 2 16 27 15	56351912
10 7	59761738
10 4	50395832
2 27 15 7	59358119
2 27 15 4	49157923
2 27 15 0	57244558
6 24 20	50684257
10 0	59349512
6 24 27	50537577
22 16 13 20	59834777
22 16 13 27	59941745
1 16 4 19	58510706
2 27 4 19	57093733
6 1 16 24 20	60665166
1 21 20	59021341
1 21 27	58926601
1 2 13 20 15	53041912
1 2 24 27 20 15	56023568
22 16 13 15	60748043
6 1 16 24 27	60400640
7 19	58083615
2 22 16 27 20 15	60757416
2 22 7	53918442
2 25 20 15	56825452
1 16 24 0	60194034
2 22 4	44147846
1 2 13 20 19	61242557
2 22 5	53845047
2 22 20 10	56412003
6 0	56278201
6 1	31578230
6 2	28889133
6 4	47310154
6 5	56596246
1 18 2 27 20 15	60926961
2 16 19	39130488
6 7	56494740
2 24 13 27 15	61075338
2 16 15	28108995
2 16 12	43125609
2 16 13	38494773
2 22 20 19	54757082
2 16 10	42093447
2 22 20 12	57560619
2 22 20 15	45527192
2 16 27	26133974
2 16 25	46704652
2 16 26	50102218
2 24 20 0	58743085
2 16 23	55152963
2 16 24	30808334
2 16 21	56102921
1 16 0	49617492
2 16 20	26267584
2 24 13 27 20	60074457
1 16 7	50398000
1 16 5	50202653
1 16 4	39576663
6 1 2 4	51538230
1 2 16 27 10	54093017
2 22 27 25	60499107
1 2 16 27 12	54954982
6 1 2 5	60405125
6 1 2 0	59945866
2 22 27 20	44112317
6 1 24 27 20	61220365
1 2 22 20 4	55447966
1 2 24 27 0	61440869
6 1 2 7	60278044
6 15 4	56928082
1 2 24 27 4	54367566
1 2 16 27 20	40762018
22 25 15	60780252
22 15 0	60394930
1 2 16 27 19	51146853
22 15 4	53293216
1 2 16 13 4	58412800
1 2 16 27 15	42595543
22 25 20	59417480
27 25 20	54418561
2 22 27 20 4	60030260
22 13 20	52795966
1 2 22 16 27 15	56537921
22 13 15	53846529
1 2 16 27 25	57916421
1 18 22 16	54449744
1 18 22 15	56190325
2 22 27 15	46064565
2 24 15 10	56102062
27 25 15	55918759
2 22 27 10	56854295
2 22 27 12	57865929
2 24 15 12	57515028
1 16 13 20 15	58821979
1 18 22 20	55354763
2 24 15 0	59694816
22 13 27	52967336
1 21 15	60047779
2 24 15 4	52485523
2 22 27 19	54479415
1 18 22 24	58241491
1 18 22 27	55283003
2 24 15 19	53830560
24 13 27	51091190
2 16 24 13 20	59125914
2 27 15 19	50552357
6 1 2 16 24 27	61439569
2 27 15 12	54401957
22 24 4	55332398
2 16 24 13 27	58959122
2 27 15 10	53141162
1 27 20 15 19	60798257
24 13 15	52112014
2 24 27 19	52413251
2 26 4	58305901
24 13 19	60169127
2 26 27 20	58389862
2 24 27 10	55131472
24 27 7	59865723
1 2 22 16 27 20	54948885
2 24 27 12	56516553
2 24 27 15	43859591
24 27 5	58485911
24 27 4	50078552
24 13 20	51246305
24 27 0	57602487
16 26 20	56866086
2 0	38727081
27 10 4	58125062
25 10	58776975
2 4	27415395
2 5	39544762
25 12	59326227
2 13 4	48479199
13 26	58374814
2 13 5	57728230
2 7	39774606
13 27	38260101
2 13 7	58387690
13 25	55517162
2 13 0	56467305
2 27 20 7	57336224
25 20 4	61143645
1 2 16 15 10	55271987
2 24 27 20	42194343
1 2 16 15 12	56175848
2 16 27 4	46035022
2 16 27 5	56097751
18 2 22 4	60650680
2 24 4 19	60644697
2 16 27 0	55157072
2 24 27 25	59011917
2 26 27 15	60224317
1 2 0 4	58529308
16 26 15	58467560
2 16 27 7	56177469
1 20 10 4	60835266
25 20	46260406
1 2 16 15 19	52945109
6 1 2 24 15	56430658
24 25 20	58167620
2 16 24 13 15	59911735
2 27 20 4	46952297
24 25 15	59081800
2 27 20 0	55998955
16 26 27	56696655
25 15	47637435
1 27 5 20	58760156
22 27 20 19	60992652
25 19	55621022
22 27 20 15	53316385
